#Easting Northing Elev. Mass/Area  [-4->-3) [-3->-2) [-2->-1) [-1->0) [0->1) [1->2) [2->3) [3->4) 
533290 1431690 350 4.5e-90  0 0 0 0 1.1e-110 1.7e-45 2e-30 1e+02 
534790 1332690 350 3.7e-112  0 0 0 0 1.1e-150 8.4e-84 7.6e-67 1e+02 
534790 1334190 350 1.5e-107  0 0 0 0 2.6e-142 1.1e-80 3.3e-66 1e+02 
534790 1335690 350 5.4e-103  0 0 0 0 3e-134 1.1e-77 3.3e-65 1e+02 
534790 1337190 350 1.7e-98  0 0 0 0 1.7e-126 7.4e-75 3.2e-63 1e+02 
534790 1338690 350 4.5e-94  0 0 0 3e-217 4.8e-119 3.7e-72 6.8e-61 1e+02 
534790 1340190 350 9.9e-90  0 0 0 1.1e-202 6.9e-112 1.3e-69 1.8e-58 1e+02 
534790 1341690 350 1.8e-85  0 0 0 1.1e-188 5.2e-105 3.8e-67 5.5e-56 1e+02 
534790 1343190 350 2.6e-81  0 0 0 3.5e-175 2.1e-98 8.5e-65 2e-53 1e+02 
534790 1344690 350 2.8e-77  0 0 0 3.3e-162 4.7e-92 1.6e-62 9.4e-51 1e+02 
534790 1346190 350 2.3e-73  0 0 4.1e-243 9.9e-150 6e-86 2.6e-60 5.4e-48 1e+02 
534790 1347690 350 1.4e-69  0 0 5.4e-223 9.4e-138 4.4e-80 3.8e-58 4e-45 1e+02 
534790 1349190 350 5.9e-66  0 0 1e-203 2.9e-126 1.9e-74 5.4e-56 3.6e-42 1e+02 
534790 1350690 350 1.8e-62  0 3.2e-249 2.8e-185 2.9e-115 5.1e-69 7.9e-54 3.9e-39 1e+02 
534790 1352190 350 4e-59  0 1.6e-225 1.2e-167 9.4e-105 7.9e-64 1.3e-51 4.9e-36 1e+02 
534790 1353690 350 6.3e-56  4.6e-265 6e-203 7.1e-151 1e-94 7.4e-59 2.6e-49 6.5e-33 1e+02 
534790 1355190 350 7.2e-53  3.4e-237 1.7e-181 6.4e-135 3.6e-85 4.2e-54 6.8e-47 8.9e-30 1e+02 
534790 1356690 350 6e-50  8.4e-211 3.4e-161 8.3e-120 4.1e-76 1.4e-49 2.7e-44 1.2e-26 1e+02 
534790 1358190 350 3.7e-47  6.7e-186 5e-142 1.5e-105 1.4e-67 2.7e-45 4.2e-41 1.6e-23 1e+02 
534790 1359690 350 1.9e-44  1.6e-162 4.9e-124 3.7e-92 1.5e-59 3e-41 3.2e-37 1.9e-20 1e+02 
534790 1361190 350 7.8e-42  1.1e-140 3.1e-107 1.1e-79 4.5e-52 1.9e-37 3.6e-33 1.9e-17 1e+02 
534790 1362690 350 3e-39  2.1e-120 1.1e-91 4e-68 3.5e-45 6.1e-34 4.3e-29 1.4e-14 1e+02 
534790 1364190 350 1.1e-36  9.7e-102 2.4e-77 1.6e-57 6.7e-39 1.2e-30 4.7e-25 7.8e-12 1e+02 
534790 1365690 350 4.1e-34  1.1e-84 2.7e-64 7e-48 3.2e-33 1.4e-27 4.1e-21 2.9e-09 1e+02 
534790 1367190 350 1.5e-31  3.1e-69 1.7e-52 3.3e-39 3.8e-28 1.2e-24 2.3e-17 7.4e-07 1e+02 
534790 1368690 350 5.7e-29  2.2e-55 5.6e-42 1.7e-31 1.2e-23 1e-21 7.9e-14 0.00012 1e+02 
534790 1370190 350 2.2e-26  3.7e-43 1e-32 9.6e-25 1.1e-19 9.3e-19 1.5e-10 0.01 1e+02 
534790 1371690 350 8.5e-24  1.6e-32 1.1e-24 6.3e-19 4.5e-16 2.5e-15 1.5e-07 0.42 1e+02 
534790 1373190 350 3.3e-21  1.9e-23 7.2e-18 5.2e-14 1e-12 1.6e-11 8.1e-05 7 93 
534790 1374690 350 1.5e-18  5.2e-16 2.5e-12 4.9e-10 1e-09 5.6e-08 0.018 41 59 
534790 1376190 350 8.6e-16  3.2e-10 4.5e-08 5.4e-07 2.3e-07 6.3e-05 1 80 18 
534790 1377690 350 4.7e-13  6.5e-06 6.4e-05 9.6e-05 1.9e-05 0.024 15 82 2.9 
534790 1379190 350 2e-10  0.0052 0.008 0.0032 0.0073 2.2 58 39 0.22 
534790 1380690 350 4.4e-08  0.2 0.11 0.12 1.1 26 65 7.9 0.011 
534790 1382190 350 1.5e-06  0.8 0.44 1.9 11 49 35 1.6 0.0012 
534790 1383690 350 1.2e-06  1.4 0.78 1.6 8.6 46 40 2.2 0.0018 
534790 1385190 350 3.4e-08  0.79 0.82 0.38 0.9 18 67 12 0.025 
534790 1386690 350 2.5e-10  0.036 0.18 0.17 0.051 1.7 49 49 0.44 
534790 1388190 350 1.1e-12  7.5e-05 0.004 0.023 0.0082 0.062 12 83 4.6 
534790 1389690 350 3.9e-15  6.2e-09 8.4e-06 0.0006 0.00093 0.0015 1.2 75 24 
534790 1391190 350 1.4e-17  1.6e-14 1.3e-09 2.5e-06 3.6e-05 2.9e-05 0.068 36 64 
534790 1392690 350 6e-20  9e-22 9.9e-15 1.2e-09 5.9e-07 6.9e-07 0.002 7 93 
534790 1394190 350 3e-22  1.2e-30 4.1e-21 6.3e-14 4.8e-09 2.3e-08 3.6e-05 0.67 99 
534790 1395690 350 1.5e-24  4.2e-41 9.8e-29 3.9e-19 1.5e-11 6.7e-10 4.9e-07 0.042 1e+02 
534790 1397190 350 7.8e-27  3.6e-53 1.3e-37 2.7e-25 1.6e-14 1.7e-11 5.3e-09 0.002 1e+02 
534790 1398690 350 4.1e-29  7.7e-67 9.8e-48 2.1e-32 4.3e-18 4.1e-13 5.1e-11 7.7e-05 1e+02 
534790 1400190 350 2.2e-31  4.1e-82 4e-59 1.8e-40 3e-22 7.8e-15 4.9e-13 2.3e-06 1e+02 
534790 1401690 350 1.1e-33  5.2e-99 8.7e-72 1.6e-49 5.2e-27 1e-16 4.8e-15 5.5e-08 1e+02 
534790 1403190 350 6.1e-36  1.6e-117 1e-85 1.6e-59 2.2e-32 7.4e-19 5.4e-17 1.1e-09 1e+02 
534790 1404690 350 3.1e-38  1.3e-137 7.1e-101 1.7e-70 2.3e-38 3e-21 7.9e-19 2e-11 1e+02 
534790 1406190 350 1.4e-40  2.8e-159 2.9e-117 2.2e-82 6.4e-45 6.3e-24 1.7e-20 3.2e-13 1e+02 
534790 1407690 350 5.4e-43  1.8e-182 7.5e-135 3.7e-95 5e-52 7.2e-27 5.1e-22 5.5e-15 1e+02 
534790 1409190 350 1.7e-45  3.4e-207 1.3e-153 8e-109 1.2e-59 4.6e-30 2.1e-23 1.1e-16 1e+02 
534790 1410690 350 3.9e-48  2e-233 1.6e-173 2.4e-123 8.1e-68 1.7e-33 1.2e-24 2.5e-18 1e+02 
534790 1412190 350 7e-51  3.8e-261 1.3e-194 1e-138 1.8e-76 3.4e-37 8.4e-26 7.4e-20 1e+02 
534790 1413690 350 9.7e-54  0 8e-217 5.7e-155 1.2e-85 4e-41 7e-27 2.7e-21 1e+02 
534790 1415190 350 1e-56  0 3.3e-240 4.4e-172 2.4e-95 2.5e-45 6.3e-28 1.3e-22 1e+02 
534790 1416690 350 9.2e-60  0 0 4.4e-190 1.4e-105 8.3e-50 5.3e-29 7.1e-24 1e+02 
534790 1418190 350 6.8e-63  0 0 5.6e-209 2.2e-116 1.4e-54 3.8e-30 4.6e-25 1e+02 
534790 1419690 350 4.4e-66  0 0 8.4e-229 9.2e-128 1.1e-59 2.1e-31 3.4e-26 1e+02 
534790 1421190 350 2.6e-69  0 0 1.5e-249 1e-139 4.4e-65 8.5e-33 2.8e-27 1e+02 
534790 1422690 350 1.4e-72  0 0 0 2.9e-152 7.9e-71 2.4e-34 2.7e-28 1e+02 
534790 1424190 350 6.8e-76  0 0 0 2.1e-165 6.6e-77 4.7e-36 3.1e-29 1e+02 
534790 1425690 350 3.1e-79  0 0 0 3.8e-179 2.5e-83 6.3e-38 4.5e-30 1e+02 
534790 1427190 350 1.3e-82  0 0 0 1.8e-193 4.5e-90 5.7e-40 8.9e-31 1e+02 
534790 1428690 350 4.9e-86  0 0 0 2.1e-208 3.7e-97 3.5e-42 2.5e-31 1e+02 
534790 1430190 350 1.7e-89  0 0 0 6.3e-224 1.4e-104 1.4e-44 1e-31 1e+02 
534790 1431690 350 5.6e-93  0 0 0 0 2.4e-112 3.9e-47 5.3e-32 1e+02 
536290 1332690 350 5.6e-115  0 0 0 0 8.2e-153 1e-85 1.3e-68 1e+02 
536290 1334190 350 2.4e-110  0 0 0 0 1.9e-144 1.3e-82 5.2e-68 1e+02 
536290 1335690 350 9e-106  0 0 0 0 2.1e-136 1.2e-79 5.6e-67 1e+02 
536290 1337190 350 3e-101  0 0 0 0 1.1e-128 7.5e-77 6.2e-65 1e+02 
536290 1338690 350 8.2e-97  0 0 0 9e-220 3e-121 3.5e-74 1.4e-62 1e+02 
536290 1340190 350 1.9e-92  0 0 0 3.1e-205 4.1e-114 1.2e-71 3.8e-60 1e+02 
536290 1341690 350 3.6e-88  0 0 0 3.2e-191 2.9e-107 3.3e-69 1.3e-57 1e+02 
536290 1343190 350 5.3e-84  0 0 0 9.5e-178 1.1e-100 7.2e-67 5e-55 1e+02 
536290 1344690 350 5.9e-80  0 0 0 8.8e-165 2.5e-94 1.3e-64 2.5e-52 1e+02 
536290 1346190 350 4.9e-76  0 0 6.1e-246 2.6e-152 3.2e-88 2.1e-62 1.6e-49 1e+02 
536290 1347690 350 2.9e-72  0 0 7.2e-226 2.4e-140 2.3e-82 3e-60 1.3e-46 1e+02 
536290 1349190 350 1.3e-68  0 0 1.4e-206 7.3e-129 1e-76 4.2e-58 1.4e-43 1e+02 
536290 1350690 350 4e-65  0 1.8e-252 3.8e-188 7.3e-118 2.6e-71 6e-56 1.7e-40 1e+02 
536290 1352190 350 8.8e-62  0 9.1e-229 1.5e-170 2.4e-107 4.1e-66 9.6e-54 2.3e-37 1e+02 
536290 1353690 350 1.4e-58  0 3.4e-206 9.4e-154 2.6e-97 3.8e-61 1.9e-51 3.3e-34 1e+02 
536290 1355190 350 1.6e-55  7.3e-241 9.5e-185 8.4e-138 9e-88 2.1e-56 4.7e-49 5.1e-31 1e+02 
536290 1356690 350 1.3e-52  1.8e-214 1.9e-164 1.1e-122 1e-78 7.2e-52 1.8e-46 7.7e-28 1e+02 
536290 1358190 350 8.1e-50  1.4e-189 2.9e-145 2e-108 3.7e-70 1.4e-47 3.2e-43 1.1e-24 1e+02 
536290 1359690 350 3.9e-47  3.6e-166 2.9e-127 5e-95 4e-62 1.6e-43 2.9e-39 1.5e-21 1e+02 
536290 1361190 350 1.6e-44  2.6e-144 1.9e-110 1.6e-82 1.2e-54 9.8e-40 3.8e-35 1.7e-18 1e+02 
536290 1362690 350 5.8e-42  5e-124 7.3e-95 6e-71 9.8e-48 3.3e-36 5.4e-31 1.5e-15 1e+02 
536290 1364190 350 2e-39  2.5e-105 1.6e-80 2.5e-60 2e-41 6.4e-33 7.2e-27 9.6e-13 1e+02 
536290 1365690 350 6.8e-37  3.2e-88 2e-67 1.2e-50 1e-35 7.8e-30 7.7e-23 4.3e-10 1e+02 
536290 1367190 350 2.3e-34  9.8e-73 1.4e-55 6.2e-42 1.3e-30 7.1e-27 5.4e-19 1.3e-07 1e+02 
536290 1368690 350 7.5e-32  7.6e-59 5.2e-45 3.5e-34 4.6e-26 5.6e-24 2.3e-15 2.5e-05 1e+02 
536290 1370190 350 2.5e-29  1.5e-46 1.1e-35 2.3e-27 4.9e-22 4.9e-21 5.3e-12 0.0026 1e+02 
536290 1371690 350 7.8e-27  7.9e-36 1.4e-27 1.8e-21 2.1e-18 1.2e-17 6.8e-09 0.13 1e+02 
536290 1373190 350 2.3e-24  1.1e-26 1.1e-20 1.8e-16 5.2e-15 9.3e-14 4.6e-06 2.7 97 
536290 1374690 350 6.8e-22  4.6e-19 5.6e-15 2.3e-12 6.9e-12 4.5e-10 0.0014 22 78 
536290 1376190 350 2.2e-19  4.6e-13 1.6e-10 3.8e-09 2.3e-09 7.2e-07 0.13 63 36 
536290 1377690 350 6.1e-17  1.5e-08 3.6e-07 1e-06 1.7e-07 0.00034 3.2 87 10 
536290 1379190 350 9.7e-15  2.5e-05 8.6e-05 5.4e-05 1.2e-05 0.044 21 77 1.9 
536290 1380690 350 5.7e-13  0.0025 0.0027 0.00071 0.0013 1.1 52 47 0.35 
536290 1382190 350 6.1e-12  0.024 0.017 0.0038 0.017 4.2 66 30 0.12 
536290 1383690 350 6e-12  0.037 0.032 0.008 0.017 3.6 64 32 0.15 
536290 1385190 350 6.4e-13  0.0078 0.017 0.008 0.0026 0.73 45 54 0.54 
536290 1386690 350 1.6e-14  0.00015 0.0017 0.0029 0.00045 0.043 16 81 3 
536290 1388190 350 1.6e-16  1.7e-07 2.2e-05 0.00024 0.00011 0.0011 2.3 84 14 
536290 1389690 350 1.1e-18  8.7e-12 2.9e-08 4.4e-06 9.2e-06 1.9e-05 0.15 56 44 
536290 1391190 350 6.5e-21  1.4e-17 2.8e-12 1.2e-08 2.5e-07 2.3e-07 0.0052 18 82 
536290 1392690 350 4.3e-23  5.4e-25 1.5e-17 4.2e-12 3.3e-09 4.2e-09 0.0001 2.5 98 
536290 1394190 350 2.8e-25  5.8e-34 5.2e-24 1.8e-16 2.4e-11 1.3e-10 1.3e-06 0.18 1e+02 
536290 1395690 350 1.7e-27  1.7e-44 1e-31 9.4e-22 6.8e-14 4e-12 1.3e-08 0.0088 1e+02 
536290 1397190 350 1e-29  1.3e-56 1.2e-40 5.8e-28 6.2e-17 1e-13 1.1e-10 0.00033 1e+02 
536290 1398690 350 6e-32  2.4e-70 8.2e-51 4e-35 1.6e-20 2.5e-15 7.9e-13 9.9e-06 1e+02 
536290 1400190 350 3.5e-34  1.2e-85 3e-62 3.1e-43 1e-24 4.6e-17 5.8e-15 2.4e-07 1e+02 
536290 1401690 350 2.1e-36  1.4e-102 6.1e-75 2.6e-52 1.6e-29 5.7e-19 4.6e-17 4.7e-09 1e+02 
536290 1403190 350 1.2e-38  4e-121 6.8e-89 2.3e-62 6.3e-35 4.1e-21 4.2e-19 7.8e-11 1e+02 
536290 1404690 350 6.2e-41  3.1e-141 4.4e-104 2.5e-73 6.3e-41 1.6e-23 5.4e-21 1.2e-12 1e+02 
536290 1406190 350 2.9e-43  6.4e-163 1.7e-120 3.1e-85 1.7e-47 3.4e-26 1.1e-22 1.6e-14 1e+02 
536290 1407690 350 1.1e-45  3.9e-186 4.4e-138 5e-98 1.3e-54 3.8e-29 3.3e-24 2.4e-16 1e+02 
536290 1409190 350 3.5e-48  7.4e-211 7.7e-157 1.1e-111 3e-62 2.4e-32 1.5e-25 4e-18 1e+02 
536290 1410690 350 8.2e-51  4.5e-237 9.4e-177 3.3e-126 2.1e-70 8.9e-36 8.6e-27 8.1e-20 1e+02 
536290 1412190 350 1.5e-53  8.6e-265 8.1e-198 1.4e-141 4.7e-79 1.9e-39 6.4e-28 2.1e-21 1e+02 
536290 1413690 350 2e-56  0 4.9e-220 8.2e-158 3.2e-88 2.2e-43 5.7e-29 7.2e-23 1e+02 
536290 1415190 350 2.1e-59  0 2.1e-243 6.5e-175 6.7e-98 1.4e-47 5.4e-30 3.1e-24 1e+02 
536290 1416690 350 1.7e-62  0 0 6.8e-193 4e-108 5e-52 4.8e-31 1.6e-25 1e+02 
536290 1418190 350 1.2e-65  0 0 9.1e-212 6.8e-119 8.9e-57 3.7e-32 1e-26 1e+02 
536290 1419690 350 7.4e-69  0 0 1.5e-231 3.1e-130 7.7e-62 2.2e-33 7.2e-28 1e+02 
536290 1421190 350 4.1e-72  0 0 0 3.6e-142 3.2e-67 9.6e-35 5.8e-29 1e+02 
536290 1422690 350 2e-75  0 0 0 1.1e-154 6.2e-73 2.9e-36 5.5e-30 1e+02 
536290 1424190 350 9.2e-79  0 0 0 8.5e-168 5.5e-79 6.2e-38 6.2e-31 1e+02 
536290 1425690 350 3.9e-82  0 0 0 1.7e-181 2.3e-85 8.8e-40 9e-32 1e+02 
536290 1427190 350 1.5e-85  0 0 0 8.4e-196 4.3e-92 8.5e-42 1.8e-32 1e+02 
536290 1428690 350 5.4e-89  0 0 0 1.1e-210 3.8e-99 5.6e-44 5.4e-33 1e+02 
536290 1430190 350 1.8e-92  0 0 0 3.4e-226 1.5e-106 2.4e-46 2.3e-33 1e+02 
536290 1431690 350 5.4e-96  0 0 0 0 2.8e-114 7.1e-49 1.3e-33 1e+02 
537790 1332690 350 6.1e-118  0 0 0 0 3.6e-155 9.9e-88 2.1e-70 1e+02 
537790 1334190 350 2.8e-113  0 0 0 0 7.7e-147 1.2e-84 8e-70 1e+02 
537790 1335690 350 1.1e-108  0 0 0 0 8.1e-139 1e-81 8.7e-69 1e+02 
537790 1337190 350 3.8e-104  0 0 0 0 4.2e-131 6.3e-79 1.1e-66 1e+02 
537790 1338690 350 1.1e-99  0 0 0 8.9e-223 1.1e-123 2.8e-76 2.5e-64 1e+02 
537790 1340190 350 2.7e-95  0 0 0 2.9e-208 1.4e-116 9.5e-74 7e-62 1e+02 
537790 1341690 350 5.2e-91  0 0 0 2.9e-194 9.8e-110 2.5e-71 2.4e-59 1e+02 
537790 1343190 350 7.8e-87  0 0 0 8.4e-181 3.8e-103 5.3e-69 1e-56 1e+02 
537790 1344690 350 8.8e-83  0 0 0 7.7e-168 8.1e-97 9.4e-67 5.6e-54 1e+02 
537790 1346190 350 7.4e-79  0 0 0 2.2e-155 1e-90 1.5e-64 3.9e-51 1e+02 
537790 1347690 350 4.5e-75  0 0 1.4e-229 2.1e-143 7.3e-85 2.1e-62 3.5e-48 1e+02 
537790 1349190 350 2e-71  0 0 2.7e-210 6.2e-132 3.1e-79 2.8e-60 4e-45 1e+02 
537790 1350690 350 6.1e-68  0 0 7.5e-192 6.1e-121 8.1e-74 3.9e-58 5.3e-42 1e+02 
537790 1352190 350 1.4e-64  0 3.9e-233 3.1e-174 2e-110 1.3e-68 6e-56 7.9e-39 1e+02 
537790 1353690 350 2.2e-61  0 1.5e-210 1.9e-157 2.1e-100 1.2e-63 1.1e-53 1.2e-35 1e+02 
537790 1355190 350 2.4e-58  5.4e-246 4.1e-189 1.7e-141 7.6e-91 6.6e-59 2.6e-51 2e-32 1e+02 
537790 1356690 350 2e-55  1.3e-219 8.5e-169 2.2e-126 8.7e-82 2.2e-54 9.3e-49 3.3e-29 1e+02 
537790 1358190 350 1.2e-52  1.1e-194 1.3e-149 4.1e-112 3.1e-73 4.4e-50 1.5e-45 5.3e-26 1e+02 
537790 1359690 350 5.8e-50  2.8e-171 1.3e-131 1e-98 3.5e-65 5e-46 1.5e-41 7.8e-23 1e+02 
537790 1361190 350 2.2e-47  2.1e-149 8.9e-115 3.4e-86 1.1e-57 3.2e-42 2.2e-37 9.7e-20 1e+02 
537790 1362690 350 7.6e-45  4.4e-129 3.7e-99 1.4e-74 9.6e-51 1.1e-38 3.5e-33 9.7e-17 1e+02 
537790 1364190 350 2.4e-42  2.4e-110 9.1e-85 6.5e-64 2.1e-44 2.2e-35 5.5e-29 7.2e-14 1e+02 
537790 1365690 350 7.1e-40  3.4e-93 1.3e-71 3.4e-54 1.2e-38 2.7e-32 6.9e-25 3.7e-11 1e+02 
537790 1367190 350 2.1e-37  1.2e-77 9.8e-60 2e-45 1.8e-33 2.4e-29 5.7e-21 1.3e-08 1e+02 
537790 1368690 350 5.8e-35  1.1e-63 4.3e-49 1.3e-37 6.9e-29 1.8e-26 2.8e-17 3e-06 1e+02 
537790 1370190 350 1.5e-32  2.6e-51 1.1e-39 1e-30 8.1e-25 1.3e-23 7.7e-14 0.00038 1e+02 
537790 1371690 350 3.8e-30  1.7e-40 1.8e-31 9.8e-25 3.6e-21 2.1e-20 1.2e-10 0.024 1e+02 
537790 1373190 350 8.4e-28  3.2e-31 1.8e-24 1.2e-19 8.9e-18 1.4e-16 9.1e-08 0.63 99 
537790 1374690 350 1.6e-25  1.9e-23 1.3e-18 2.2e-15 1.3e-14 7.3e-13 3.5e-05 7.2 93 
537790 1376190 350 2.5e-23  3.4e-17 6.3e-14 5.7e-12 6.9e-12 1.5e-09 0.0052 33 67 
537790 1377690 350 3.3e-21  2e-12 2.3e-10 2.4e-09 8.1e-10 7.8e-07 0.2 68 32 
537790 1379190 350 2.4e-19  5.4e-09 9.1e-08 2e-07 2.6e-08 0.00011 2.3 86 12 
537790 1380690 350 6e-18  9.6e-07 5e-06 4.2e-06 3.9e-07 0.003 8.9 86 4.7 
537790 1382190 350 3.7e-17  1.4e-05 4.5e-05 2.6e-05 2.9e-06 0.016 16 82 2.8 
537790 1383690 350 4e-17  2e-05 8.2e-05 5.7e-05 5.6e-06 0.014 15 82 3 
537790 1385190 350 8.3e-18  2.7e-06 2.9e-05 4.4e-05 4.9e-06 0.0029 7.1 87 5.9 
537790 1386690 350 4.6e-19  3e-08 1.7e-06 9.8e-06 2.5e-06 0.00017 1.6 83 15 
537790 1388190 350 1e-20  2e-11 1.4e-08 5.6e-07 4.8e-07 4.4e-06 0.16 62 38 
537790 1389690 350 1.4e-22  5.8e-16 1.1e-11 6.4e-09 2.8e-08 5.9e-08 0.0068 27 73 
537790 1391190 350 1.6e-24  5.3e-22 6.2e-16 1.1e-11 5.9e-10 6e-10 0.00015 5.5 95 
537790 1392690 350 1.6e-26  1.5e-29 2.4e-21 2.8e-15 7.1e-12 1.2e-11 2.2e-06 0.54 99 
537790 1394190 350 1.4e-28  1.2e-38 6.3e-28 9.5e-20 4.6e-14 4.2e-13 2.3e-08 0.03 1e+02 
537790 1395690 350 1.1e-30  2.9e-49 1e-35 4.1e-25 1.2e-16 1.3e-14 1.8e-10 0.0012 1e+02 
537790 1397190 350 8e-33  1.8e-61 1e-44 2.1e-31 9.3e-20 3.7e-16 1.2e-12 3.6e-05 1e+02 
537790 1398690 350 5.6e-35  3e-75 5.8e-55 1.3e-38 2.1e-23 9e-18 6.9e-15 8.7e-07 1e+02 
537790 1400190 350 3.7e-37  1.2e-90 1.9e-66 8.6e-47 1.2e-27 1.7e-19 4.2e-17 1.7e-08 1e+02 
537790 1401690 350 2.4e-39  1.3e-107 3.4e-79 6.5e-56 1.7e-32 2e-21 2.7e-19 2.8e-10 1e+02 
537790 1403190 350 1.5e-41  3.5e-126 3.5e-93 5.5e-66 6.2e-38 1.4e-23 2.2e-21 3.9e-12 1e+02 
537790 1404690 350 8.6e-44  2.5e-146 2.1e-108 5.4e-77 5.8e-44 5.3e-26 2.5e-23 5e-14 1e+02 
537790 1406190 350 4.2e-46  5e-168 8e-125 6.5e-89 1.5e-50 1.1e-28 5.1e-25 6.1e-16 1e+02 
537790 1407690 350 1.7e-48  3e-191 2e-142 1e-101 1.1e-57 1.2e-31 1.7e-26 7.8e-18 1e+02 
537790 1409190 350 5.2e-51  5.6e-216 3.4e-161 2.2e-115 2.6e-65 7.7e-35 7.9e-28 1.2e-19 1e+02 
537790 1410690 350 1.2e-53  3.4e-242 4.2e-181 6.7e-130 1.9e-73 2.8e-38 5e-29 2.1e-21 1e+02 
537790 1412190 350 2.2e-56  0 3.7e-202 2.9e-145 4.1e-82 6e-42 4.1e-30 5.1e-23 1e+02 
537790 1413690 350 2.9e-59  0 2.3e-224 1.7e-161 2.9e-91 7.2e-46 3.8e-31 1.6e-24 1e+02 
537790 1415190 350 2.9e-62  0 9.9e-248 1.4e-178 6.1e-101 4.9e-50 3.9e-32 6.2e-26 1e+02 
537790 1416690 350 2.4e-65  0 0 1.5e-196 3.8e-111 1.8e-54 3.7e-33 3.1e-27 1e+02 
537790 1418190 350 1.6e-68  0 0 2.1e-215 6.7e-122 3.3e-59 3e-34 1.9e-28 1e+02 
537790 1419690 350 9.1e-72  0 0 3.6e-235 3.2e-133 3e-64 1.9e-35 1.3e-29 1e+02 
537790 1421190 350 4.7e-75  0 0 0 4.1e-145 1.3e-69 8.8e-37 1e-30 1e+02 
537790 1422690 350 2.2e-78  0 0 0 1.3e-157 2.7e-75 2.9e-38 9.7e-32 1e+02 
537790 1424190 350 9.5e-82  0 0 0 1.1e-170 2.6e-81 6.5e-40 1.1e-32 1e+02 
537790 1425690 350 3.7e-85  0 0 0 2.3e-184 1.1e-87 9.9e-42 1.6e-33 1e+02 
537790 1427190 350 1.4e-88  0 0 0 1.2e-198 2.3e-94 1e-43 3.3e-34 1e+02 
537790 1428690 350 4.6e-92  0 0 0 1.6e-213 2.1e-101 7.1e-46 1e-34 1e+02 
537790 1430190 350 1.4e-95  0 0 0 0 9.2e-109 3.3e-48 5e-35 1e+02 
537790 1431690 350 4.1e-99  0 0 0 0 1.8e-116 1e-50 3.1e-35 1e+02 
539290 1332690 350 5.1e-121  0 0 0 0 8.8e-158 8e-90 3.4e-72 1e+02 
539290 1334190 350 2.4e-116  0 0 0 0 1.8e-149 9.3e-87 1.2e-71 1e+02 
539290 1335690 350 9.9e-112  0 0 0 0 1.8e-141 7.7e-84 1.2e-70 1e+02 
539290 1337190 350 3.6e-107  0 0 0 0 9.1e-134 4.5e-81 1.6e-68 1e+02 
539290 1338690 350 1.1e-102  0 0 0 0 2.2e-126 1.9e-78 3.8e-66 1e+02 
539290 1340190 350 2.7e-98  0 0 0 8.9e-212 2.9e-119 6.3e-76 1.1e-63 1e+02 
539290 1341690 350 5.3e-94  0 0 0 8.5e-198 2e-112 1.6e-73 3.9e-61 1e+02 
539290 1343190 350 8.1e-90  0 0 0 2.4e-184 7.3e-106 3.3e-71 1.8e-58 1e+02 
539290 1344690 350 9.3e-86  0 0 0 2.2e-171 1.6e-99 5.8e-69 1e-55 1e+02 
539290 1346190 350 7.9e-82  0 0 0 6.3e-159 1.9e-93 8.9e-67 7.6e-53 1e+02 
539290 1347690 350 4.8e-78  0 0 4.3e-234 5.8e-147 1.4e-87 1.2e-64 7.4e-50 1e+02 
539290 1349190 350 2.1e-74  0 0 8e-215 1.7e-135 5.9e-82 1.6e-62 8.9e-47 1e+02 
539290 1350690 350 6.7e-71  0 0 2.2e-196 1.7e-124 1.5e-76 2.2e-60 1.3e-43 1e+02 
539290 1352190 350 1.5e-67  0 1.3e-238 9e-179 5.6e-114 2.3e-71 3.1e-58 2e-40 1e+02 
539290 1353690 350 2.3e-64  0 4.9e-216 5.5e-162 6e-104 2.2e-66 5.3e-56 3.3e-37 1e+02 
539290 1355190 350 2.7e-61  1.4e-252 1.4e-194 4.9e-146 2.1e-94 1.2e-61 1.2e-53 5.7e-34 1e+02 
539290 1356690 350 2.2e-58  3.4e-226 2.8e-174 6.5e-131 2.4e-85 4.1e-57 3.6e-51 9.8e-31 1e+02 
539290 1358190 350 1.3e-55  2.8e-201 4.3e-155 1.2e-116 9e-77 8.1e-53 4.7e-48 1.7e-27 1e+02 
539290 1359690 350 5.9e-53  7.5e-178 4.6e-137 3.3e-103 1e-68 9.4e-49 4.4e-44 2.6e-24 1e+02 
539290 1361190 350 2.2e-50  5.9e-156 3.3e-120 1.1e-90 3.4e-61 6.1e-45 6.7e-40 3.5e-21 1e+02 
539290 1362690 350 6.7e-48  1.4e-135 1.5e-104 5e-79 3.2e-54 2.2e-41 1.2e-35 3.8e-18 1e+02 
539290 1364190 350 1.9e-45  8.3e-117 4.1e-90 2.6e-68 7.9e-48 4.6e-38 2e-31 3.2e-15 1e+02 
539290 1365690 350 4.9e-43  1.3e-99 6.4e-77 1.5e-58 5e-42 5.7e-35 2.8e-27 1.9e-12 1e+02 
539290 1367190 350 1.2e-40  5.6e-84 5.9e-65 1.1e-49 8.4e-37 4.8e-32 2.6e-23 7.5e-10 1e+02 
539290 1368690 350 2.7e-38  6.2e-70 3.1e-54 8.4e-42 3.8e-32 3.2e-29 1.4e-19 2e-07 1e+02 
539290 1370190 350 5.8e-36  1.9e-57 1e-44 8e-35 5.1e-28 2e-26 4.3e-16 3e-05 1e+02 
